,Instrument,GICS Sector Name,2 YTD Total Return,6 Month Total Return,52 Week Total Return,Beta
57,CLBK.OQ,Financials,-5.19480519374578,32.7272727252344,-6.790481717370531,0.5892970667327769
58,CBB.N,Communication Services,46.0362941770803,1.3925729457343399,18.0694980720889,0.44007281757306604
59,FCAP.OQ,Financials,-24.294115397177602,-6.78150410674682,-17.1434846181807,0.166607965923635
60,WRE.N,Real Estate,-16.509915520890697,2.3609836675468197,-22.2393659382165,0.9919981764779559
61,CDNS.OQ,Information Technology,98.3564013780115,26.766792590552303,84.3494573198776,1.0512859872501998
62,KEY.N,Financials,-1.42056734319929,55.0990462498471,2.21555926879287,1.53711578443461
63,RYAM.N,Materials,133.593750001262,183.86075949734797,209.310344823853,3.83980692937648
64,SILK.OQ,Health Care,44.3041109477178,16.2377817698498,23.925988940992397,1.38281574029776
65,INOV.OQ,Health Care,45.4835281543493,7.9652996854711295,32.719340762391894,0.594418942285295
66,NRIM.OQ,Financials,-1.6171839703928998,51.794591386797705,-0.6312802258346071,0.766608658718416
67,LIND.OQ,Consumer Discretionary,15.902140663485401,136.284289275971,19.4076874553992,2.6152614140156603
68,SELB.OQ,Health Care,110.084033608779,88.679245282361,11.111111107974,1.16450055809606
69,LULU.OQ,Consumer Discretionary,46.6353002249864,-0.704431192554655,36.6822242025819,1.34393092182082
70,CDNA.OQ,Health Care,332.174316147127,179.352712010164,283.937397005771,0.700254199304675
71,MAS.N,Industrials,21.1312970794652,-0.952111945392864,16.749015882509802,1.3444436567176101
72,OPI.OQ,Real Estate,-13.3971099892804,2.4817462136540698,-21.0807661003359,1.3223827782156599
73,UMBF.OQ,Financials,15.145014651330301,47.5533558250743,16.0921534346913,1.05761250965624
74,MSGE.N,Communication Services,11.2190712875137,43.26881094206801,11.2190712875137,0.734317546206016
75,UVE.N,Financials,-47.420066455298794,-27.410344098862602,-40.966211796382396,1.03369571959147
76,MIK.OQ,Consumer Discretionary,102.53399259582399,104.81250000044001,221.27450981972402,3.21644239764506
77,PD.N,Information Technology,139.803334749409,87.9061976564804,145.041502830718,0.4681733277717629
78,CHCT.N,Real Estate,13.2523040266779,-4.49573564390503,-2.7255761408806602,0.4480011335323
79,SHEN.OQ,Communication Services,11.9719851102898,-15.4571892531562,9.65296070606885,0.42768105163198
80,EAR.OQ,Health Care,108.75890736342,108.75890736342,108.75890736342,
81,CTSH.OQ,Information Technology,23.989786474819198,13.108798794110598,10.836646830104401,1.15750081304957
